,label,prediction,probability
32,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
33,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
34,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
35,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
36,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
37,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
38,0.0,0.0,"[0.9399818370169389,0.06001816298306106]"
39,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
40,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
41,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
42,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
43,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
44,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
45,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
46,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
47,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
48,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
49,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
50,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
51,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
52,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
53,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
54,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
55,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
56,0.0,1.0,"[0.44593354185349243,0.5540664581465076]"
57,0.0,1.0,"[0.44593354185349243,0.5540664581465076]"
58,0.0,0.0,"[0.9609803366135234,0.039019663386476555]"
59,0.0,1.0,"[0.33938268124088117,0.6606173187591189]"
60,0.0,1.0,"[0.33938268124088117,0.6606173187591189]"
61,0.0,1.0,"[0.3714829243424558,0.6285170756575442]"
62,0.0,1.0,"[0.28635197927913997,0.71364802072086]"
63,0.0,1.0,"[0.28635197927913997,0.71364802072086]"
64,0.0,1.0,"[0.24008887087376082,0.7599111291262391]"
65,0.0,1.0,"[0.24008887087376082,0.7599111291262391]"
66,0.0,0.0,"[0.8485139715765703,0.15148602842342973]"
67,0.0,0.0,"[0.8485139715765703,0.15148602842342973]"
68,0.0,0.0,"[0.8485139715765703,0.15148602842342973]"
69,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
70,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
71,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
72,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
73,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
74,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
75,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
76,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
77,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
78,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
79,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
80,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
81,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
82,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
83,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
84,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
85,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
86,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
87,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
88,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
89,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
90,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
91,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
92,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
93,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
94,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
95,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
96,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
97,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
98,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
99,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
100,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
101,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
102,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
103,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
104,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
105,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
106,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
107,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
108,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
109,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
110,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
111,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
112,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
113,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
114,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
115,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
116,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
117,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
118,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
119,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
120,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
121,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
122,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
123,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
124,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
125,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
126,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
127,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
128,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
129,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
130,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
131,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
132,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
133,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
134,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
135,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
136,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
137,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
138,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
139,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
140,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
141,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
142,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
143,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
144,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
145,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
146,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
147,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
148,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
149,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
150,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
151,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
152,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
153,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
154,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
155,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
156,0.0,0.0,"[0.8481453455197371,0.15185465448026292]"
157,0.0,0.0,"[0.8481453455197371,0.15185465448026292]"
158,0.0,0.0,"[0.8481453455197371,0.15185465448026292]"
159,0.0,0.0,"[0.8090487269487285,0.19095127305127146]"
160,0.0,0.0,"[0.9469976496411706,0.053002350358829387]"
161,0.0,0.0,"[0.9469976496411706,0.053002350358829387]"
162,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
163,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
164,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
165,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
166,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
167,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
168,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
169,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
170,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
171,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
172,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
173,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
174,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
175,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
176,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
177,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
178,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
179,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
180,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
181,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
182,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
183,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
184,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
185,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
186,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
187,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
188,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
189,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
190,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
191,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
192,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
193,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
194,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
195,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
196,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
197,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
198,0.0,0.0,"[0.9448880325860368,0.05511196741396318]"
199,0.0,1.0,"[0.19834004162235927,0.8016599583776407]"
200,0.0,1.0,"[0.19834004162235927,0.8016599583776407]"
201,0.0,0.0,"[0.5992702835844147,0.4007297164155853]"
202,0.0,0.0,"[0.5992702835844147,0.4007297164155853]"
203,0.0,0.0,"[0.5992702835844147,0.4007297164155853]"
204,0.0,0.0,"[0.9463739433050208,0.05362605669497922]"
205,0.0,0.0,"[0.9463739433050208,0.05362605669497922]"
206,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
207,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
208,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
209,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
210,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
211,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
212,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
213,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
214,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
215,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
216,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
217,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
218,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
219,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
220,0.0,0.0,"[0.6372570147633645,0.3627429852366355]"
221,0.0,0.0,"[0.5408721724671585,0.45912782753284154]"
222,0.0,0.0,"[0.631499743691774,0.368500256308226]"
223,0.0,0.0,"[0.631499743691774,0.368500256308226]"
224,0.0,0.0,"[0.572371740935649,0.427628259064351]"
225,0.0,0.0,"[0.572371740935649,0.427628259064351]"
226,0.0,0.0,"[0.631499743691774,0.368500256308226]"
227,0.0,0.0,"[0.631499743691774,0.368500256308226]"
228,0.0,0.0,"[0.631499743691774,0.368500256308226]"
229,0.0,0.0,"[0.572371740935649,0.427628259064351]"
230,0.0,0.0,"[0.572371740935649,0.427628259064351]"
231,0.0,0.0,"[0.572371740935649,0.427628259064351]"
232,0.0,0.0,"[0.572371740935649,0.427628259064351]"
233,0.0,0.0,"[0.572371740935649,0.427628259064351]"
234,0.0,0.0,"[0.5594706009663637,0.4405293990336363]"
235,0.0,0.0,"[0.5594706009663637,0.4405293990336363]"
236,0.0,0.0,"[0.5594706009663637,0.4405293990336363]"
237,0.0,0.0,"[0.5594706009663637,0.4405293990336363]"
238,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
239,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
240,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
241,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
242,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
243,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
244,0.0,0.0,"[0.540527946762094,0.45947205323790596]"
245,0.0,0.0,"[0.8192669902329318,0.1807330097670682]"
246,0.0,0.0,"[0.8192669902329318,0.1807330097670682]"
247,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
248,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
249,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
250,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
251,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
252,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
253,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
254,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
255,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
256,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
257,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
258,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
259,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
260,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
261,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
262,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
263,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
264,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
265,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
266,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
267,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
268,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
269,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
270,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
271,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
272,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
273,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
274,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
275,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
276,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
277,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
278,0.0,0.0,"[0.7669183395861171,0.2330816604138829]"
279,0.0,0.0,"[0.9430847268501993,0.056915273149800716]"
280,0.0,0.0,"[0.8389078424706964,0.16109215752930361]"
281,0.0,0.0,"[0.9339817948754384,0.06601820512456158]"
282,0.0,0.0,"[0.9339817948754384,0.06601820512456158]"
283,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
284,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
285,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
286,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
287,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
288,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
289,0.0,0.0,"[0.9446663173158687,0.0553336826841313]"
290,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
291,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
292,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
293,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
294,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
295,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
296,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
297,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
298,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
299,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
300,0.0,0.0,"[0.9327520900115672,0.06724790998843277]"
301,0.0,0.0,"[0.9306329192378777,0.06936708076212228]"
302,0.0,0.0,"[0.9574750283573606,0.04252497164263935]"
303,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
304,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
305,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
306,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
307,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
308,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
309,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
310,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
311,0.0,0.0,"[0.945008640975352,0.05499135902464802]"
312,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
313,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
314,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
315,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
316,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
317,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
318,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
319,0.0,0.0,"[0.9529188932933715,0.04708110670662846]"
320,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
321,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
322,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
323,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
324,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
325,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
326,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
327,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
328,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
329,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
330,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
331,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
332,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
333,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
334,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
335,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
336,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
337,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
338,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
339,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
340,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
341,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
342,0.0,1.0,"[0.32398900910148626,0.6760109908985137]"
343,0.0,0.0,"[0.8794202156225759,0.12057978437742412]"
344,0.0,0.0,"[0.9370149335999269,0.06298506640007306]"
345,0.0,0.0,"[0.9370149335999269,0.06298506640007306]"
346,0.0,0.0,"[0.9370149335999269,0.06298506640007306]"
347,0.0,0.0,"[0.9370149335999269,0.06298506640007306]"
348,0.0,0.0,"[0.9370149335999269,0.06298506640007306]"
349,0.0,0.0,"[0.9370149335999269,0.06298506640007306]"
350,0.0,1.0,"[0.2991487743418799,0.7008512256581201]"
351,0.0,1.0,"[0.2991487743418799,0.7008512256581201]"
352,0.0,1.0,"[0.2991487743418799,0.7008512256581201]"
353,0.0,1.0,"[0.2991487743418799,0.7008512256581201]"
354,0.0,1.0,"[0.2991487743418799,0.7008512256581201]"
355,0.0,1.0,"[0.2991487743418799,0.7008512256581201]"
356,0.0,1.0,"[0.32658434545066195,0.673415654549338]"
357,0.0,1.0,"[0.32658434545066195,0.673415654549338]"
358,0.0,1.0,"[0.32658434545066195,0.673415654549338]"
359,0.0,1.0,"[0.3714829243424558,0.6285170756575442]"
360,0.0,1.0,"[0.3714829243424558,0.6285170756575442]"
361,0.0,1.0,"[0.3714829243424558,0.6285170756575442]"
362,0.0,0.0,"[0.9600824906725696,0.039917509327430434]"
363,0.0,0.0,"[0.9574750283573606,0.04252497164263935]"
364,0.0,0.0,"[0.9574750283573606,0.04252497164263935]"
365,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
366,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
367,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
368,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
369,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
370,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
371,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
372,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
373,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
374,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
375,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
376,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
377,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
378,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
379,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
380,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
381,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
382,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
383,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
384,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
385,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
386,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
387,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
388,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
389,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
390,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
391,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
392,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
393,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
394,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
395,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
396,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
397,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
398,0.0,0.0,"[0.9544427119884592,0.0455572880115408]"
399,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
400,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
401,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
402,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
403,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
404,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
405,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
406,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
407,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
408,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
409,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
410,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
411,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
412,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
413,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
414,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
415,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
416,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
417,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
418,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
419,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
420,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
421,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
422,0.0,0.0,"[0.9563534785727069,0.043646521427293083]"
423,1.0,0.0,"[0.8090487269487285,0.19095127305127146]"
424,1.0,0.0,"[0.8090487269487285,0.19095127305127146]"
425,1.0,1.0,"[0.44593354185349243,0.5540664581465076]"
426,1.0,1.0,"[0.27033436659910004,0.7296656334009]"
427,1.0,1.0,"[0.27033436659910004,0.7296656334009]"
428,1.0,1.0,"[0.27033436659910004,0.7296656334009]"
429,1.0,1.0,"[0.27033436659910004,0.7296656334009]"
430,1.0,1.0,"[0.27033436659910004,0.7296656334009]"
431,1.0,1.0,"[0.27033436659910004,0.7296656334009]"
432,1.0,1.0,"[0.28635197927913997,0.71364802072086]"
433,1.0,1.0,"[0.28635197927913997,0.71364802072086]"
434,1.0,1.0,"[0.28635197927913997,0.71364802072086]"
435,1.0,1.0,"[0.28635197927913997,0.71364802072086]"
436,1.0,1.0,"[0.28635197927913997,0.71364802072086]"
437,1.0,1.0,"[0.2525951544112219,0.7474048455887781]"
