IsCanceled,ArrivalDateYear,ArrivalDateMonth,ArrivalDateDayOfMonth,Order
0,2015,7,15,479
0,2015,7,15,480
0,2015,7,15,481
0,2015,7,15,482
0,2015,7,15,483
0,2015,7,15,484
0,2015,7,15,485
0,2015,7,15,486
0,2015,7,15,487
0,2015,7,15,488
0,2015,7,15,489
0,2015,7,15,490
0,2015,7,15,491
0,2015,7,15,492
0,2015,7,15,493
0,2015,7,15,494
0,2015,7,15,495
1,2015,7,16,496
1,2015,7,16,497
1,2015,7,16,498
1,2015,7,16,499
1,2015,7,16,500
1,2015,7,16,501
1,2015,7,16,502
1,2015,7,16,503
1,2015,7,16,504
1,2015,7,16,505
1,2015,7,16,506
1,2015,7,16,507
1,2015,7,16,508
1,2015,7,16,509
1,2015,7,16,510
1,2015,7,16,511
1,2015,7,16,512
1,2015,7,16,513
1,2015,7,16,514
1,2015,7,16,515
1,2015,7,16,516
1,2015,7,16,517
1,2015,7,16,518
1,2015,7,16,519
1,2015,7,16,520
1,2015,7,16,521
1,2015,7,16,522
1,2015,7,16,523
1,2015,7,16,524
1,2015,7,16,525
1,2015,7,16,526
1,2015,7,16,527
1,2015,7,16,528
1,2015,7,16,529
1,2015,7,16,530
1,2015,7,16,531
1,2015,7,16,532
1,2015,7,16,533
1,2015,7,16,534
1,2015,7,16,535
1,2015,7,16,536
1,2015,7,16,537
1,2015,7,16,538
1,2015,7,16,539
1,2015,7,16,540
1,2015,7,16,541
1,2015,7,16,542
1,2015,7,16,543
1,2015,7,16,544
1,2015,7,16,545
0,2015,7,16,546
1,2015,7,17,547
1,2015,7,17,548
1,2015,7,17,549
1,2015,7,17,550
1,2015,7,17,551
1,2015,7,17,552
1,2015,7,17,553
1,2015,7,17,554
1,2015,7,17,555
1,2015,7,17,556
1,2015,7,17,557
1,2015,7,17,558
1,2015,7,17,559
1,2015,7,17,560
1,2015,7,17,561
1,2015,7,17,562
1,2015,7,17,563
1,2015,7,17,564
1,2015,7,17,565
1,2015,7,17,566
1,2015,7,17,567
1,2015,7,17,568
1,2015,7,17,569
1,2015,7,17,570
1,2015,7,17,571
1,2015,7,17,572
1,2015,7,17,573
1,2015,7,17,574
1,2015,7,17,575
1,2015,7,17,576
1,2015,7,17,577
1,2015,7,17,578
1,2015,7,17,579
1,2015,7,17,580
1,2015,7,17,581
1,2015,7,17,582
0,2015,7,17,583
0,2015,7,17,584
0,2015,7,17,585
0,2015,7,17,586
0,2015,7,17,587
0,2015,7,17,588
0,2015,7,17,589
0,2015,7,17,590
0,2015,7,17,591
0,2015,7,17,592
0,2015,7,17,593
0,2015,7,17,594
0,2015,7,17,595
0,2015,7,17,596
0,2015,7,17,597
0,2015,7,17,598
0,2015,7,17,599
0,2015,7,17,600
0,2015,7,17,601
0,2015,7,17,602
0,2015,7,17,603
0,2015,7,17,604
0,2015,7,17,605
0,2015,7,17,606
0,2015,7,17,607
0,2015,7,17,608
0,2015,7,17,609
0,2015,7,17,610
0,2015,7,17,611
0,2015,7,17,612
0,2015,7,17,613
0,2015,7,17,614
0,2015,7,17,615
0,2015,7,17,616
0,2015,7,17,617
0,2015,7,17,618
0,2015,7,17,619
0,2015,7,17,620
0,2015,7,17,621
0,2015,7,17,622
0,2015,7,17,623
0,2015,7,17,624
0,2015,7,17,625
0,2015,7,17,626
0,2015,7,17,627
0,2015,7,17,628
0,2015,7,17,629
0,2015,7,17,630
0,2015,7,17,631
0,2015,7,17,632
0,2015,7,17,633
0,2015,7,17,634
0,2015,7,17,635
0,2015,7,17,636
0,2015,7,17,637
0,2015,7,18,638
0,2015,7,18,639
0,2015,7,18,640
0,2015,7,18,641
0,2015,7,18,642
0,2015,7,18,643
0,2015,7,18,644
0,2015,7,18,645
0,2015,7,18,646
0,2015,7,18,647
0,2015,7,18,648
0,2015,7,18,649
0,2015,7,18,650
0,2015,7,18,651
0,2015,7,18,652
0,2015,7,18,653
0,2015,7,18,654
0,2015,7,18,655
0,2015,7,18,656
0,2015,7,18,657
0,2015,7,18,658
1,2015,7,18,659
0,2015,7,18,660
1,2015,7,18,661
0,2015,7,18,662
1,2015,7,18,663
1,2015,7,18,664
1,2015,7,18,665
1,2015,7,18,666
1,2015,7,18,667
0,2015,7,18,668
0,2015,7,18,669
1,2015,7,18,670
1,2015,7,18,671
0,2015,7,18,672
1,2015,7,18,673
1,2015,7,18,674
1,2015,7,18,675
1,2015,7,18,676
1,2015,7,18,677
1,2015,7,18,678
0,2015,7,18,679
1,2015,7,18,680
1,2015,7,18,681
1,2015,7,18,682
0,2015,7,18,683
0,2015,7,18,684
0,2015,7,18,685
1,2015,7,18,686
1,2015,7,18,687
1,2015,7,18,688
1,2015,7,18,689
1,2015,7,18,690
1,2015,7,18,691
0,2015,7,18,692
1,2015,7,18,693
1,2015,7,18,694
0,2015,7,18,695
0,2015,7,18,696
1,2015,7,18,697
1,2015,7,18,698
0,2015,7,18,699
0,2015,7,18,700
1,2015,7,18,701
1,2015,7,18,702
0,2015,7,18,703
1,2015,7,18,704
1,2015,7,18,705
0,2015,7,18,706
1,2015,7,18,707
0,2015,7,18,708
0,2015,7,18,709
1,2015,7,18,710
0,2015,7,18,711
0,2015,7,18,712
1,2015,7,18,713
0,2015,7,18,714
1,2015,7,18,715
1,2015,7,18,716
1,2015,7,18,717
1,2015,7,18,718
1,2015,7,18,719
1,2015,7,18,720
1,2015,7,18,721
1,2015,7,18,722
1,2015,7,18,723
1,2015,7,18,724
1,2015,7,18,725
1,2015,7,18,726
1,2015,7,18,727
1,2015,7,18,728
1,2015,7,18,729
1,2015,7,18,730
1,2015,7,18,731
1,2015,7,18,732
1,2015,7,18,733
1,2015,7,18,734
1,2015,7,18,735
1,2015,7,18,736
1,2015,7,18,737
1,2015,7,18,738
1,2015,7,18,739
1,2015,7,18,740
1,2015,7,18,741
1,2015,7,18,742
1,2015,7,18,743
1,2015,7,18,744
1,2015,7,18,745
1,2015,7,18,746
1,2015,7,18,747
0,2015,7,18,748
1,2015,7,19,749
1,2015,7,19,750
1,2015,7,19,751
1,2015,7,19,752
1,2015,7,19,753
1,2015,7,19,754
1,2015,7,19,755
1,2015,7,20,756
1,2015,7,20,757
0,2015,7,20,758
0,2015,7,20,759
1,2015,7,20,760
1,2015,7,20,761
1,2015,7,20,762
1,2015,7,20,763
1,2015,7,20,764
1,2015,7,20,765
1,2015,7,20,766
1,2015,7,20,767
1,2015,7,20,768
1,2015,7,20,769
1,2015,7,20,770
1,2015,7,20,771
1,2015,7,20,772
1,2015,7,20,773
1,2015,7,20,774
1,2015,7,20,775
1,2015,7,20,776
1,2015,7,20,777
1,2015,7,20,778
1,2015,7,20,779
1,2015,7,20,780
1,2015,7,20,781
1,2015,7,20,782
1,2015,7,20,783
1,2015,7,20,784
1,2015,7,20,785
1,2015,7,20,786
1,2015,7,20,787
1,2015,7,20,788
1,2015,7,20,789
1,2015,7,20,790
1,2015,7,20,791
1,2015,7,20,792
1,2015,7,20,793
1,2015,7,20,794
1,2015,7,20,795
1,2015,7,20,796
1,2015,7,20,797
1,2015,7,20,798
1,2015,7,20,799
1,2015,7,20,800
1,2015,7,20,801
1,2015,7,20,802
1,2015,7,20,803
1,2015,7,20,804
1,2015,7,20,805
1,2015,7,20,806
1,2015,7,20,807
1,2015,7,20,808
1,2015,7,20,809
1,2015,7,20,810
1,2015,7,20,811
1,2015,7,20,812
1,2015,7,20,813
1,2015,7,20,814
1,2015,7,21,815
1,2015,7,21,816
1,2015,7,21,817
1,2015,7,21,818
1,2015,7,21,819
1,2015,7,21,820
1,2015,7,21,821
1,2015,7,21,822
1,2015,7,21,823
1,2015,7,21,824
1,2015,7,21,825
1,2015,7,21,826
1,2015,7,21,827
1,2015,7,21,828
1,2015,7,21,829
1,2015,7,21,830
1,2015,7,21,831
1,2015,7,21,832
1,2015,7,21,833
1,2015,7,21,834
1,2015,7,21,835
1,2015,7,21,836
1,2015,7,21,837
1,2015,7,21,838
1,2015,7,21,839
1,2015,7,21,840
1,2015,7,21,841
1,2015,7,21,842
1,2015,7,21,843
1,2015,7,21,844
1,2015,7,21,845
1,2015,7,21,846
1,2015,7,21,847
1,2015,7,21,848
1,2015,7,21,849
1,2015,7,21,850
1,2015,7,21,851
1,2015,7,21,852
1,2015,7,21,853
0,2015,7,22,854
0,2015,7,22,855
0,2015,7,22,856
1,2015,7,22,857
1,2015,7,22,858
0,2015,7,22,859
1,2015,7,22,860
1,2015,7,22,861
1,2015,7,22,862
0,2015,7,22,863
1,2015,7,22,864
1,2015,7,22,865
0,2015,7,22,866
0,2015,7,22,867
0,2015,7,22,868
0,2015,7,22,869
0,2015,7,22,870
0,2015,7,22,871
1,2015,7,22,872
1,2015,7,22,873
0,2015,7,22,874
1,2015,7,22,875
0,2015,7,22,876
1,2015,7,22,877
1,2015,7,22,878
1,2015,7,22,879
0,2015,7,22,880
1,2015,7,22,881
0,2015,7,22,882
0,2015,7,22,883
0,2015,7,22,884
0,2015,7,22,885
1,2015,7,22,886
0,2015,7,22,887
1,2015,7,22,888
1,2015,7,22,889
1,2015,7,22,890
1,2015,7,22,891
1,2015,7,22,892
1,2015,7,22,893
1,2015,7,22,894
1,2015,7,22,895
0,2015,7,22,896
0,2015,7,22,897
0,2015,7,22,898
1,2015,7,22,899
0,2015,7,22,900
1,2015,7,22,901
0,2015,7,22,902
1,2015,7,22,903
1,2015,7,22,904
1,2015,7,22,905
1,2015,7,22,906
1,2015,7,22,907
1,2015,7,22,908
1,2015,7,22,909
1,2015,7,22,910
1,2015,7,22,911
1,2015,7,22,912
1,2015,7,22,913
1,2015,7,22,914
1,2015,7,22,915
1,2015,7,22,916
1,2015,7,22,917
1,2015,7,22,918
1,2015,7,22,919
1,2015,7,22,920
1,2015,7,22,921
1,2015,7,22,922
1,2015,7,22,923
1,2015,7,22,924
1,2015,7,22,925
1,2015,7,22,926
1,2015,7,22,927
1,2015,7,22,928
1,2015,7,22,929
1,2015,7,22,930
1,2015,7,22,931
1,2015,7,22,932
1,2015,7,22,933
1,2015,7,22,934
1,2015,7,22,935
1,2015,7,22,936
1,2015,7,22,937
1,2015,7,22,938
1,2015,7,22,939
1,2015,7,22,940
1,2015,7,22,941
1,2015,7,22,942
1,2015,7,22,943
1,2015,7,22,944
1,2015,7,22,945
1,2015,7,22,946
1,2015,7,22,947
1,2015,7,22,948
1,2015,7,22,949
1,2015,7,22,950
1,2015,7,22,951
1,2015,7,22,952
1,2015,7,22,953
1,2015,7,22,954
1,2015,7,23,955
0,2015,7,23,956
0,2015,7,23,957
0,2015,7,23,958
0,2015,7,23,959
0,2015,7,23,960
0,2015,7,23,961
0,2015,7,23,962
0,2015,7,23,963
0,2015,7,23,964
0,2015,7,23,965
0,2015,7,23,966
0,2015,7,23,967
0,2015,7,23,968
0,2015,7,23,969
0,2015,7,23,970
0,2015,7,23,971
0,2015,7,23,972
0,2015,7,23,973
0,2015,7,23,974
0,2015,7,23,975
0,2015,7,23,976
0,2015,7,23,977
0,2015,7,23,978
0,2015,7,23,979
0,2015,7,23,980
0,2015,7,23,981
0,2015,7,23,982
0,2015,7,23,983
0,2015,7,23,984
0,2015,7,23,985
0,2015,7,23,986
0,2015,7,23,987
0,2015,7,23,988
0,2015,7,23,989
0,2015,7,23,990
0,2015,7,23,991
0,2015,7,23,992
0,2015,7,23,993
1,2015,7,23,994
1,2015,7,23,995
1,2015,7,23,996
1,2015,7,23,997
1,2015,7,23,998
1,2015,7,23,999
0,2015,7,23,1000
1,2015,7,23,1001
1,2015,7,23,1002
1,2015,7,23,1003
1,2015,7,23,1004
1,2015,7,23,1005
1,2015,7,23,1006
1,2015,7,23,1007
1,2015,7,23,1008
1,2015,7,23,1009
1,2015,7,23,1010
1,2015,7,23,1011
1,2015,7,23,1012
1,2015,7,23,1013
1,2015,7,23,1014
1,2015,7,23,1015
1,2015,7,23,1016
1,2015,7,23,1017
1,2015,7,23,1018
1,2015,7,23,1019
1,2015,7,23,1020
1,2015,7,23,1021
1,2015,7,23,1022
1,2015,7,23,1023
1,2015,7,23,1024
1,2015,7,23,1025
1,2015,7,23,1026
1,2015,7,23,1027
1,2015,7,23,1028
1,2015,7,23,1029
1,2015,7,23,1030
1,2015,7,23,1031
1,2015,7,23,1032
1,2015,7,23,1033
1,2015,7,23,1034
1,2015,7,23,1035
1,2015,7,23,1036
1,2015,7,23,1037
1,2015,7,23,1038
1,2015,7,23,1039
1,2015,7,23,1040
1,2015,7,23,1041
1,2015,7,23,1042
1,2015,7,23,1043
1,2015,7,23,1044
1,2015,7,23,1045
1,2015,7,24,1046
0,2015,7,24,1047
0,2015,7,24,1048
0,2015,7,24,1049
0,2015,7,24,1050
0,2015,7,24,1051
1,2015,7,24,1052
0,2015,7,25,1053
0,2015,7,25,1054
0,2015,7,25,1055
0,2015,7,25,1056
0,2015,7,25,1057
1,2015,7,25,1058
1,2015,7,25,1059
1,2015,7,25,1060
1,2015,7,25,1061
0,2015,7,25,1062
0,2015,7,25,1063
1,2015,7,25,1064
1,2015,7,25,1065
1,2015,7,25,1066
1,2015,7,25,1067
0,2015,7,25,1068
0,2015,7,25,1069
1,2015,7,25,1070
1,2015,7,25,1071
1,2015,7,25,1072
1,2015,7,25,1073
1,2015,7,25,1074
1,2015,7,25,1075
0,2015,7,25,1076
1,2015,7,25,1077
1,2015,7,25,1078
0,2015,7,25,1079
0,2015,7,25,1080
1,2015,7,25,1081
1,2015,7,25,1082
0,2015,7,25,1083
0,2015,7,25,1084
1,2015,7,25,1085
0,2015,7,25,1086
0,2015,7,25,1087
0,2015,7,25,1088
1,2015,7,25,1089
0,2015,7,25,1090
0,2015,7,25,1091
1,2015,7,25,1092
1,2015,7,25,1093
0,2015,7,25,1094
0,2015,7,25,1095
0,2015,7,25,1096
0,2015,7,25,1097
0,2015,7,25,1098
0,2015,7,25,1099
1,2015,7,25,1100
1,2015,7,25,1101
1,2015,7,25,1102
1,2015,7,25,1103
0,2015,7,25,1104
0,2015,7,25,1105
0,2015,7,25,1106
0,2015,7,25,1107
0,2015,7,25,1108
0,2015,7,25,1109
0,2015,7,25,1110
0,2015,7,25,1111
0,2015,7,25,1112
0,2015,7,25,1113
1,2015,7,25,1114
1,2015,7,25,1115
0,2015,7,25,1116
1,2015,7,25,1117
0,2015,7,25,1118
1,2015,7,25,1119
1,2015,7,25,1120
0,2015,7,25,1121
0,2015,7,25,1122
1,2015,7,25,1123
1,2015,7,25,1124
1,2015,7,25,1125
1,2015,7,25,1126
1,2015,7,25,1127
1,2015,7,25,1128
1,2015,7,25,1129
1,2015,7,25,1130
1,2015,7,25,1131
1,2015,7,25,1132
1,2015,7,25,1133
1,2015,7,25,1134
1,2015,7,25,1135
1,2015,7,25,1136
1,2015,7,25,1137
1,2015,7,25,1138
1,2015,7,25,1139
1,2015,7,25,1140
1,2015,7,25,1141
1,2015,7,25,1142
1,2015,7,25,1143
1,2015,7,25,1144
1,2015,7,25,1145
1,2015,7,25,1146
1,2015,7,25,1147
1,2015,7,25,1148
1,2015,7,25,1149
1,2015,7,25,1150
1,2015,7,25,1151
1,2015,7,25,1152
1,2015,7,25,1153
1,2015,7,25,1154
1,2015,7,25,1155
1,2015,7,25,1156
1,2015,7,25,1157
1,2015,7,25,1158
1,2015,7,25,1159
1,2015,7,25,1160
1,2015,7,25,1161
1,2015,7,25,1162
1,2015,7,25,1163
1,2015,7,25,1164
1,2015,7,25,1165
1,2015,7,25,1166
1,2015,7,25,1167
1,2015,7,25,1168
1,2015,7,25,1169
1,2015,7,25,1170
1,2015,7,25,1171
1,2015,7,25,1172
1,2015,7,25,1173
1,2015,7,25,1174
1,2015,7,25,1175
1,2015,7,25,1176
1,2015,7,25,1177
1,2015,7,25,1178
0,2015,7,25,1179
0,2015,7,25,1180
0,2015,7,25,1181
0,2015,7,25,1182
0,2015,7,25,1183
0,2015,7,25,1184
0,2015,7,25,1185
0,2015,7,25,1186
0,2015,7,25,1187
0,2015,7,25,1188
0,2015,7,25,1189
0,2015,7,25,1190
0,2015,7,25,1191
0,2015,7,25,1192
0,2015,7,25,1193
0,2015,7,25,1194
0,2015,7,25,1195
0,2015,7,25,1196
0,2015,7,25,1197
0,2015,7,25,1198
0,2015,7,25,1199
0,2015,7,25,1200
0,2015,7,25,1201
1,2015,7,26,1202
0,2015,7,26,1203
1,2015,7,26,1204
0,2015,7,26,1205
1,2015,7,26,1206
1,2015,7,26,1207
1,2015,7,27,1208
0,2015,7,27,1209
1,2015,7,27,1210
1,2015,7,27,1211
0,2015,7,27,1212
1,2015,7,27,1213
1,2015,7,27,1214
0,2015,7,27,1215
1,2015,7,27,1216
1,2015,7,27,1217
1,2015,7,27,1218
1,2015,7,27,1219
1,2015,7,27,1220
0,2015,7,27,1221
0,2015,7,27,1222
0,2015,7,27,1223
0,2015,7,27,1224
0,2015,7,27,1225
1,2015,7,27,1226
1,2015,7,27,1227
1,2015,7,27,1228
0,2015,7,27,1229
0,2015,7,27,1230
0,2015,7,27,1231
0,2015,7,27,1232
0,2015,7,27,1233
1,2015,7,27,1234
1,2015,7,27,1235
1,2015,7,27,1236
1,2015,7,27,1237
1,2015,7,27,1238
1,2015,7,27,1239
1,2015,7,27,1240
1,2015,7,27,1241
1,2015,7,27,1242
