,label,prediction,probability
46,0.0,1.0,"[0.48640752587366076,0.5135924741263392]"
47,0.0,1.0,"[0.48640752587366076,0.5135924741263392]"
48,0.0,1.0,"[0.382207169027846,0.617792830972154]"
49,0.0,1.0,"[0.35089287721938295,0.6491071227806171]"
50,0.0,1.0,"[0.40232092951986087,0.5976790704801391]"
51,0.0,1.0,"[0.33705082868738345,0.6629491713126165]"
52,0.0,1.0,"[0.40232092951986087,0.5976790704801391]"
53,0.0,1.0,"[0.40232092951986087,0.5976790704801391]"
54,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
55,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
56,0.0,1.0,"[0.3970238412123749,0.6029761587876251]"
57,0.0,1.0,"[0.3335098858375445,0.6664901141624555]"
58,0.0,1.0,"[0.3970238412123749,0.6029761587876251]"
59,0.0,1.0,"[0.3335098858375445,0.6664901141624555]"
60,0.0,1.0,"[0.31229136510868727,0.6877086348913127]"
61,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
62,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
63,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
64,0.0,1.0,"[0.3335098858375445,0.6664901141624555]"
65,0.0,1.0,"[0.31229136510868727,0.6877086348913127]"
66,0.0,1.0,"[0.31229136510868727,0.6877086348913127]"
67,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
68,0.0,1.0,"[0.31229136510868727,0.6877086348913127]"
69,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
70,0.0,1.0,"[0.31229136510868727,0.6877086348913127]"
71,0.0,1.0,"[0.3985064666244845,0.6014935333755155]"
72,0.0,1.0,"[0.3355345689533023,0.6644654310466978]"
73,0.0,1.0,"[0.3355345689533023,0.6644654310466978]"
74,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
75,0.0,1.0,"[0.4015315633423141,0.5984684366576859]"
76,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
77,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
78,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
79,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
80,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
81,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
82,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
83,0.0,1.0,"[0.32889725067667436,0.6711027493233257]"
84,0.0,1.0,"[0.32889725067667436,0.6711027493233257]"
85,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
86,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
87,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
88,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
89,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
90,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
91,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
92,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
93,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
94,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
95,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
96,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
97,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
98,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
99,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
100,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
101,0.0,1.0,"[0.309156983160004,0.6908430168399959]"
102,0.0,1.0,"[0.40301977097677805,0.596980229023222]"
103,0.0,1.0,"[0.3302648133856182,0.6697351866143818]"
104,0.0,1.0,"[0.14425974373815023,0.8557402562618498]"
105,0.0,1.0,"[0.15666221221680332,0.8433377877831967]"
106,0.0,1.0,"[0.20275133006422186,0.7972486699357781]"
107,0.0,1.0,"[0.14425974373815023,0.8557402562618498]"
108,0.0,1.0,"[0.15666221221680332,0.8433377877831967]"
109,0.0,1.0,"[0.15666221221680332,0.8433377877831967]"
110,0.0,1.0,"[0.14425974373815023,0.8557402562618498]"
111,0.0,1.0,"[0.14425974373815023,0.8557402562618498]"
112,0.0,1.0,"[0.20275133006422186,0.7972486699357781]"
113,0.0,1.0,"[0.20275133006422186,0.7972486699357781]"
114,0.0,1.0,"[0.14425974373815023,0.8557402562618498]"
115,0.0,1.0,"[0.14425974373815023,0.8557402562618498]"
116,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
117,0.0,0.0,"[0.956952113160599,0.04304788683940097]"
118,0.0,0.0,"[0.956952113160599,0.04304788683940097]"
119,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
120,0.0,0.0,"[0.956952113160599,0.04304788683940097]"
121,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
122,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
123,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
124,0.0,0.0,"[0.9567098235247788,0.043290176475221154]"
125,0.0,0.0,"[0.9567098235247788,0.043290176475221154]"
126,0.0,0.0,"[0.9572569022455,0.042743097754500026]"
127,0.0,0.0,"[0.9572569022455,0.042743097754500026]"
128,0.0,0.0,"[0.9569646946638205,0.0430353053361795]"
129,0.0,0.0,"[0.9572569022455,0.042743097754500026]"
130,0.0,0.0,"[0.9572569022455,0.042743097754500026]"
131,0.0,0.0,"[0.9567232968101081,0.04327670318989185]"
132,0.0,0.0,"[0.9569646946638205,0.0430353053361795]"
133,0.0,0.0,"[0.9553374617858875,0.04466253821411248]"
134,0.0,0.0,"[0.9555735295245326,0.04442647047546744]"
135,0.0,0.0,"[0.9555735295245326,0.04442647047546744]"
136,0.0,0.0,"[0.9561206614842964,0.04387933851570358]"
137,0.0,0.0,"[0.9555735295245326,0.04442647047546744]"
138,0.0,0.0,"[0.9526357091693731,0.047364290830626876]"
139,0.0,0.0,"[0.9563590501543798,0.04364094984562017]"
140,0.0,0.0,"[0.9497476318627153,0.05025236813728473]"
141,0.0,0.0,"[0.9530312457070222,0.046968754292977755]"
142,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
143,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
144,0.0,0.0,"[0.9530312457070222,0.046968754292977755]"
145,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
146,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
147,0.0,0.0,"[0.9547127259015442,0.04528727409845579]"
148,0.0,0.0,"[0.9547127259015442,0.04528727409845579]"
149,0.0,0.0,"[0.9547127259015442,0.04528727409845579]"
150,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
151,0.0,0.0,"[0.9530312457070222,0.046968754292977755]"
152,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
153,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
154,0.0,0.0,"[0.9547127259015442,0.04528727409845579]"
155,0.0,0.0,"[0.9529069566408335,0.04709304335916653]"
156,0.0,0.0,"[0.8980270134942888,0.10197298650571118]"
157,0.0,0.0,"[0.8884304750286717,0.11156952497132833]"
158,0.0,0.0,"[0.8884304750286717,0.11156952497132833]"
159,0.0,0.0,"[0.8884304750286717,0.11156952497132833]"
160,0.0,0.0,"[0.8884304750286717,0.11156952497132833]"
161,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
162,0.0,0.0,"[0.7439514232339707,0.2560485767660293]"
163,0.0,0.0,"[0.6307551169981626,0.36924488300183744]"
164,0.0,0.0,"[0.6330882197297959,0.3669117802702041]"
165,0.0,0.0,"[0.6451907760789338,0.3548092239210662]"
166,0.0,0.0,"[0.6267829408884916,0.3732170591115084]"
167,0.0,0.0,"[0.6267829408884916,0.3732170591115084]"
168,0.0,0.0,"[0.6267829408884916,0.3732170591115084]"
169,0.0,0.0,"[0.6451907760789338,0.3548092239210662]"
170,0.0,0.0,"[0.6266751089747424,0.37332489102525757]"
171,0.0,0.0,"[0.9565084316028781,0.04349156839712187]"
172,0.0,0.0,"[0.9569835981931601,0.043016401806839855]"
173,0.0,0.0,"[0.6815587127945955,0.31844128720540454]"
174,0.0,0.0,"[0.9223326927973621,0.07766730720263793]"
175,0.0,0.0,"[0.8690172178324114,0.13098278216758863]"
176,0.0,0.0,"[0.8690172178324114,0.13098278216758863]"
177,0.0,0.0,"[0.8690172178324114,0.13098278216758863]"
178,0.0,0.0,"[0.8690172178324114,0.13098278216758863]"
179,0.0,0.0,"[0.829048851810385,0.170951148189615]"
180,0.0,0.0,"[0.829048851810385,0.170951148189615]"
181,0.0,0.0,"[0.829048851810385,0.170951148189615]"
182,0.0,0.0,"[0.829048851810385,0.170951148189615]"
183,0.0,0.0,"[0.8437843028917905,0.15621569710820948]"
184,0.0,0.0,"[0.8437843028917905,0.15621569710820948]"
185,0.0,0.0,"[0.80805344573441,0.19194655426559004]"
186,0.0,0.0,"[0.7729196172074868,0.2270803827925132]"
187,0.0,0.0,"[0.7729196172074868,0.2270803827925132]"
188,0.0,0.0,"[0.80805344573441,0.19194655426559004]"
189,0.0,0.0,"[0.80805344573441,0.19194655426559004]"
190,0.0,0.0,"[0.7729196172074868,0.2270803827925132]"
191,0.0,0.0,"[0.80805344573441,0.19194655426559004]"
192,0.0,0.0,"[0.7729196172074868,0.2270803827925132]"
193,0.0,0.0,"[0.7729196172074868,0.2270803827925132]"
194,0.0,0.0,"[0.80805344573441,0.19194655426559004]"
195,0.0,0.0,"[0.7222482059153242,0.27775179408467576]"
196,0.0,0.0,"[0.6058032034374765,0.3941967965625235]"
197,0.0,0.0,"[0.6953456133762622,0.3046543866237378]"
198,0.0,0.0,"[0.576892956554858,0.42310704344514205]"
199,0.0,0.0,"[0.5611630707768754,0.43883692922312456]"
200,0.0,0.0,"[0.576892956554858,0.42310704344514205]"
201,0.0,1.0,"[0.4472234944442961,0.5527765055557039]"
202,0.0,1.0,"[0.4472234944442961,0.5527765055557039]"
203,0.0,1.0,"[0.4472234944442961,0.5527765055557039]"
204,0.0,1.0,"[0.4472234944442961,0.5527765055557039]"
205,0.0,1.0,"[0.37161582712174973,0.6283841728782502]"
206,0.0,1.0,"[0.37161582712174973,0.6283841728782502]"
207,0.0,1.0,"[0.37161582712174973,0.6283841728782502]"
208,0.0,1.0,"[0.43142410817603205,0.568575891823968]"
209,0.0,1.0,"[0.3234785469341902,0.6765214530658098]"
210,0.0,1.0,"[0.3234785469341902,0.6765214530658098]"
211,0.0,1.0,"[0.4472234944442961,0.5527765055557039]"
212,0.0,1.0,"[0.43142410817603205,0.568575891823968]"
213,0.0,1.0,"[0.47920252004673974,0.5207974799532602]"
214,0.0,1.0,"[0.4375084364539416,0.5624915635460583]"
215,0.0,1.0,"[0.3384751250605665,0.6615248749394336]"
216,0.0,1.0,"[0.3875655923864496,0.6124344076135504]"
217,0.0,1.0,"[0.3112227774654151,0.688777222534585]"
218,0.0,1.0,"[0.2993397416883452,0.7006602583116548]"
219,0.0,1.0,"[0.383975650765474,0.616024349234526]"
220,0.0,1.0,"[0.31227154186487005,0.68772845813513]"
221,0.0,1.0,"[0.383975650765474,0.616024349234526]"
222,0.0,1.0,"[0.383975650765474,0.616024349234526]"
223,0.0,1.0,"[0.3193268385297265,0.6806731614702735]"
224,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
225,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
226,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
227,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
228,0.0,1.0,"[0.3831483371054176,0.6168516628945824]"
229,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
230,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
231,0.0,1.0,"[0.3396354936241217,0.6603645063758783]"
232,0.0,1.0,"[0.36885562136920813,0.6311443786307919]"
233,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
234,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
235,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
236,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
237,0.0,1.0,"[0.267919732264607,0.732080267735393]"
238,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
239,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
240,0.0,1.0,"[0.267919732264607,0.732080267735393]"
241,0.0,1.0,"[0.3269907193891585,0.6730092806108414]"
242,0.0,1.0,"[0.267919732264607,0.732080267735393]"
243,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
244,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
245,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
246,0.0,1.0,"[0.3295925874178491,0.6704074125821509]"
247,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
248,0.0,1.0,"[0.2873832851943391,0.7126167148056609]"
249,0.0,1.0,"[0.267919732264607,0.732080267735393]"
250,0.0,1.0,"[0.2873832851943391,0.7126167148056609]"
251,0.0,1.0,"[0.267919732264607,0.732080267735393]"
252,0.0,1.0,"[0.35570896066704094,0.6442910393329591]"
253,0.0,1.0,"[0.3295925874178491,0.6704074125821509]"
254,0.0,1.0,"[0.267919732264607,0.732080267735393]"
255,0.0,1.0,"[0.24360928952582422,0.7563907104741758]"
256,0.0,1.0,"[0.24360928952582422,0.7563907104741758]"
257,0.0,1.0,"[0.24360928952582422,0.7563907104741758]"
258,0.0,1.0,"[0.267919732264607,0.732080267735393]"
259,0.0,1.0,"[0.3085079297497024,0.6914920702502976]"
260,0.0,1.0,"[0.267919732264607,0.732080267735393]"
261,0.0,1.0,"[0.3085079297497024,0.6914920702502976]"
262,0.0,1.0,"[0.2873832851943391,0.7126167148056609]"
263,0.0,1.0,"[0.24360928952582422,0.7563907104741758]"
264,0.0,1.0,"[0.24360928952582422,0.7563907104741758]"
265,0.0,1.0,"[0.2873832851943391,0.7126167148056609]"
266,0.0,1.0,"[0.12116001348985161,0.8788399865101484]"
267,0.0,1.0,"[0.10819808276831251,0.8918019172316874]"
268,0.0,1.0,"[0.10819808276831251,0.8918019172316874]"
269,0.0,1.0,"[0.12116001348985161,0.8788399865101484]"
270,0.0,1.0,"[0.13188259098614571,0.8681174090138543]"
271,0.0,0.0,"[0.9568507284940578,0.043149271505942166]"
272,0.0,0.0,"[0.9566087203563151,0.043391279643684944]"
273,0.0,0.0,"[0.9567106479259508,0.04328935207404916]"
274,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
275,0.0,0.0,"[0.9572444023532873,0.04275559764671266]"
276,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
277,0.0,0.0,"[0.9568633382930329,0.04313666170696706]"
278,0.0,0.0,"[0.9566213976726998,0.043378602327300175]"
279,0.0,0.0,"[0.9572569022455,0.042743097754500026]"
280,0.0,0.0,"[0.9567232968101081,0.04327670318989185]"
281,0.0,0.0,"[0.9567232968101081,0.04327670318989185]"
282,0.0,0.0,"[0.9569646946638205,0.0430353053361795]"
283,0.0,0.0,"[0.9566213976726998,0.043378602327300175]"
284,0.0,0.0,"[0.9567232968101081,0.04327670318989185]"
285,0.0,0.0,"[0.9569646946638205,0.0430353053361795]"
286,0.0,0.0,"[0.9572063673663792,0.04279363263362079]"
287,0.0,0.0,"[0.9553385266496984,0.04466147335030157]"
288,0.0,0.0,"[0.9553385266496984,0.04466147335030157]"
289,0.0,0.0,"[0.952130177121972,0.04786982287802799]"
290,0.0,0.0,"[0.9553385266496984,0.04466147335030157]"
291,0.0,0.0,"[0.9555735295245326,0.04442647047546744]"
292,0.0,0.0,"[0.9555735295245326,0.04442647047546744]"
293,0.0,0.0,"[0.95582104463642,0.044178955363579964]"
294,0.0,0.0,"[0.9556567293359711,0.04434327066402888]"
295,0.0,0.0,"[0.9514519569995888,0.048548043000411156]"
296,0.0,0.0,"[0.9515336175101787,0.04846638248982127]"
297,0.0,0.0,"[0.9452345074390924,0.05476549256090757]"
298,0.0,0.0,"[0.9454016583346084,0.05459834166539157]"
299,0.0,0.0,"[0.949390935718016,0.05060906428198397]"
300,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
301,0.0,0.0,"[0.9516104377986615,0.0483895622013385]"
302,0.0,0.0,"[0.9516104377986615,0.0483895622013385]"
303,0.0,0.0,"[0.951528900128437,0.04847109987156295]"
304,0.0,0.0,"[0.9496179445403589,0.05038205545964114]"
305,0.0,0.0,"[0.951528900128437,0.04847109987156295]"
306,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
307,0.0,0.0,"[0.957297551902681,0.042702448097319046]"
308,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
309,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
310,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
311,0.0,0.0,"[0.957297551902681,0.042702448097319046]"
312,0.0,0.0,"[0.829048851810385,0.170951148189615]"
313,0.0,0.0,"[0.829048851810385,0.170951148189615]"
314,0.0,0.0,"[0.7967915834697895,0.2032084165302105]"
315,0.0,0.0,"[0.9573167567403739,0.042683243259626136]"
316,0.0,0.0,"[0.6867786911640096,0.3132213088359904]"
317,0.0,0.0,"[0.584313474477649,0.41568652552235097]"
318,0.0,0.0,"[0.9619808626522518,0.0380191373477482]"
319,0.0,0.0,"[0.9613219902253564,0.03867800977464364]"
320,0.0,0.0,"[0.9592951824250356,0.04070481757496436]"
321,0.0,0.0,"[0.9592951824250356,0.04070481757496436]"
322,0.0,0.0,"[0.8883148508374197,0.11168514916258032]"
323,0.0,0.0,"[0.8797946050661071,0.12020539493389293]"
324,0.0,0.0,"[0.8813523523419781,0.11864764765802194]"
325,0.0,0.0,"[0.8813523523419781,0.11864764765802194]"
326,0.0,0.0,"[0.8709853278977552,0.12901467210224482]"
327,0.0,0.0,"[0.8640092440462275,0.13599075595377252]"
328,0.0,0.0,"[0.8640092440462275,0.13599075595377252]"
329,0.0,0.0,"[0.8657403374992197,0.13425966250078025]"
330,0.0,0.0,"[0.8545910318118549,0.14540896818814508]"
331,0.0,0.0,"[0.8479893753516601,0.15201062464833992]"
332,0.0,0.0,"[0.7443388128969322,0.25566118710306784]"
333,0.0,0.0,"[0.7388605378421477,0.26113946215785233]"
334,0.0,0.0,"[0.7388605378421477,0.26113946215785233]"
335,0.0,0.0,"[0.7151197698980961,0.2848802301019039]"
336,0.0,1.0,"[0.47160413800050377,0.5283958619994962]"
337,0.0,1.0,"[0.43935389149361914,0.5606461085063809]"
338,0.0,1.0,"[0.45565341872151194,0.544346581278488]"
339,0.0,1.0,"[0.4512918568748381,0.5487081431251619]"
340,0.0,1.0,"[0.4512918568748381,0.5487081431251619]"
341,0.0,1.0,"[0.45838058438107265,0.5416194156189273]"
342,0.0,1.0,"[0.3054952951100083,0.6945047048899917]"
343,0.0,1.0,"[0.2723440079620701,0.72765599203793]"
344,0.0,1.0,"[0.2920007719749385,0.7079992280250615]"
345,0.0,1.0,"[0.2797746401308859,0.7202253598691142]"
346,0.0,1.0,"[0.26594545867825736,0.7340545413217426]"
347,0.0,1.0,"[0.12008979617808396,0.879910203821916]"
348,0.0,1.0,"[0.11020430340518568,0.8897956965948143]"
349,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
350,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
351,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
352,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
353,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
354,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
355,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
356,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
357,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
358,0.0,0.0,"[0.9572207150182298,0.042779284981770194]"
359,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
360,0.0,0.0,"[0.9572207150182298,0.042779284981770194]"
361,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
362,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
363,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
364,0.0,0.0,"[0.9572207150182298,0.042779284981770194]"
365,0.0,0.0,"[0.9566032895441335,0.04339671045586646]"
366,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
367,0.0,0.0,"[0.8797946050661071,0.12020539493389293]"
368,0.0,0.0,"[0.8797946050661071,0.12020539493389293]"
369,0.0,0.0,"[0.8813523523419781,0.11864764765802194]"
370,0.0,0.0,"[0.8709853278977552,0.12901467210224482]"
371,0.0,0.0,"[0.8709853278977552,0.12901467210224482]"
372,0.0,0.0,"[0.8538107273144712,0.14618927268552884]"
373,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
374,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
375,0.0,0.0,"[0.9310009604024556,0.06899903959754439]"
376,0.0,0.0,"[0.9319464515733007,0.0680535484266993]"
377,0.0,0.0,"[0.921734914654161,0.07826508534583898]"
378,0.0,0.0,"[0.9306188735122929,0.06938112648770711]"
379,0.0,0.0,"[0.9306188735122929,0.06938112648770711]"
380,0.0,0.0,"[0.8602692853015389,0.1397307146984611]"
381,0.0,0.0,"[0.8602692853015389,0.1397307146984611]"
382,0.0,0.0,"[0.7679349712552208,0.2320650287447792]"
383,0.0,0.0,"[0.5689372332574022,0.4310627667425978]"
384,0.0,0.0,"[0.5492225024330227,0.45077749756697727]"
385,0.0,0.0,"[0.5492225024330227,0.45077749756697727]"
386,0.0,0.0,"[0.9614981525555822,0.03850184744441776]"
387,0.0,0.0,"[0.8653444625040015,0.13465553749599846]"
388,0.0,0.0,"[0.8653444625040015,0.13465553749599846]"
389,0.0,0.0,"[0.8653444625040015,0.13465553749599846]"
390,0.0,0.0,"[0.8538107273144712,0.14618927268552884]"
391,0.0,0.0,"[0.8262341466046961,0.17376585339530393]"
392,0.0,0.0,"[0.8262341466046961,0.17376585339530393]"
393,0.0,0.0,"[0.8479893753516601,0.15201062464833992]"
394,0.0,0.0,"[0.8352521250281969,0.1647478749718031]"
395,0.0,0.0,"[0.8556771915610291,0.14432280843897094]"
396,0.0,0.0,"[0.6959638853983118,0.3040361146016882]"
397,0.0,0.0,"[0.6959638853983118,0.3040361146016882]"
398,0.0,0.0,"[0.6700647412374051,0.3299352587625949]"
399,0.0,1.0,"[0.41595887487673305,0.5840411251232669]"
400,0.0,1.0,"[0.4236194638678478,0.5763805361321521]"
401,0.0,1.0,"[0.33830793346864524,0.6616920665313548]"
402,0.0,1.0,"[0.35207726979980075,0.6479227302001993]"
403,0.0,1.0,"[0.26063792328068014,0.7393620767193199]"
404,0.0,1.0,"[0.2797746401308859,0.7202253598691142]"
405,0.0,1.0,"[0.2797746401308859,0.7202253598691142]"
406,0.0,1.0,"[0.26193866693696694,0.738061333063033]"
407,0.0,1.0,"[0.30199454791727187,0.6980054520827281]"
408,0.0,1.0,"[0.26193866693696694,0.738061333063033]"
409,0.0,1.0,"[0.24360928952582422,0.7563907104741758]"
410,0.0,1.0,"[0.26193866693696694,0.738061333063033]"
411,0.0,1.0,"[0.26193866693696694,0.738061333063033]"
412,0.0,1.0,"[0.26193866693696694,0.738061333063033]"
413,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
414,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
415,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
416,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
417,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
418,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
419,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
420,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
421,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
422,0.0,0.0,"[0.9572082050164116,0.04279179498358843]"
423,0.0,0.0,"[0.9566051519175583,0.04339484808244165]"
424,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
425,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
426,0.0,0.0,"[0.956617830229228,0.04338216977077203]"
427,0.0,0.0,"[0.9519162849814322,0.048083715018567785]"
428,0.0,0.0,"[0.9519162849814322,0.048083715018567785]"
429,0.0,0.0,"[0.9446140814163893,0.05538591858361075]"
430,0.0,0.0,"[0.9475516864684647,0.05244831353153534]"
431,0.0,0.0,"[0.8538107273144712,0.14618927268552884]"
432,0.0,0.0,"[0.8538107273144712,0.14618927268552884]"
433,0.0,0.0,"[0.921734914654161,0.07826508534583898]"
434,0.0,0.0,"[0.921734914654161,0.07826508534583898]"
435,0.0,0.0,"[0.921734914654161,0.07826508534583898]"
436,0.0,0.0,"[0.9221618340321576,0.07783816596784243]"
437,0.0,0.0,"[0.8438884487895241,0.15611155121047593]"
438,0.0,0.0,"[0.8936610359260596,0.10633896407394039]"
439,0.0,0.0,"[0.8653444625040015,0.13465553749599846]"
